id;annotator;c_act_0;c_act_1;c_act_1a_0;c_act_1a_1;c_act_1a_2;c_act_1a_3;c_act_1a_4;c_act_1a_mark_0;c_act_1a_mark_1;c_act_1a_mark_2;c_act_1a_mark_3;c_act_1a_mark_4;c_act_1b_0;c_act_1b_1;c_act_1b_2;c_act_1b_3;c_act_1b_4;c_act_1b_mark_0;c_act_1b_mark_1;c_act_1b_mark_2;c_act_1b_mark_3;c_act_1b_mark_4;c_act_2;c_act_2a_0;c_act_2a_1;c_act_2a_2;c_act_2a_3;c_act_2a_4;c_act_2a_mark_0;c_act_2a_mark_1;c_act_2a_mark_2;c_act_2a_mark_3;c_act_2a_mark_4;c_act_2b_0;c_act_2b_1;c_act_2b_2;c_act_2b_3;c_act_2b_4;c_act_3;c_act_3a_0;c_act_3a_1;c_act_3a_2;c_act_3a_3;c_act_3a_4;c_act_3a_mark_0;c_act_3a_mark_1;c_act_3a_mark_2;c_act_3a_mark_3;c_act_3a_mark_4;c_act_3b_0;c_act_3b_1;c_act_3b_2;c_act_3b_3;c_act_3b_4;c_act_4;c_amp;c_contr;c_emo_1;c_emo_1_mark;c_emo_2a;c_emo_2a_mark;c_emo_2b;c_emo_3;c_mod;c_ne_1_0;c_ne_1_1;c_ne_1_2;c_ne_1_3;c_ne_1_4;c_ne_1_5;c_ne_2_0;c_ne_2_1;c_ne_2_2;c_ne_2_3;c_ne_2_4;c_ne_2_5;c_ne_2_mark_0;c_ne_2_mark_1;c_ne_2_mark_2;c_ne_2_mark_3;c_ne_2_mark_4;c_ne_2_mark_5;c_ne_3_0;c_ne_3_1;c_ne_3_2;c_ne_3_3;c_ne_3_4;c_ne_3_5;c_ne_4_0;c_ne_4_1;c_ne_4_2;c_ne_4_3;c_ne_4_4;c_ne_4_5;c_ne_4_mark_0;c_ne_4_mark_1;c_ne_4_mark_2;c_ne_4_mark_3;c_ne_4_mark_4;c_ne_4_mark_5;c_ne_5_0;c_ne_5_1;c_ne_5_2;c_ne_5_3;c_ne_5_4;c_ne_5_5;c_ne_5_mark_0;c_ne_5_mark_1;c_ne_5_mark_2;c_ne_5_mark_3;c_ne_5_mark_4;c_ne_5_mark_5;c_ne_6_0;c_ne_6_1;c_ne_6_2;c_ne_6_3;c_ne_6_4;c_ne_6_5;c_ne_7_0;c_ne_7_1;c_ne_7_2;c_ne_7_3;c_ne_7_4;c_ne_7_5;c_pe_1_0;c_pe_1_1;c_pe_1_2;c_pe_2_0;c_pe_2_1;c_pe_2_2;c_pe_2_mark_0;c_pe_2_mark_1;c_pe_2_mark_2;c_pe_3_0;c_pe_3_1;c_pe_3_2;c_pe_4_0;c_pe_4_1;c_pe_4_2;c_pe_4_mark_0;c_pe_4_mark_1;c_pe_4_mark_2;c_pe_5_0;c_pe_5_1;c_pe_5_2;c_refc;c_refn;c_topic;c_usmod
4957;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4958;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4959;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;225;;;;;;einige  Führer,;;;;;;2;;;;;;4;;;;;;Dürfen  sie  eigentlich  aufgrund  des  UN-Gewaltverbots  nicht.  Nur  dürfen  sich  einige  Führer,  da  eine  fast  umfassende  Macht  auf  ihrer  Seite  ist,  dies  ungestraft  herausnehmen.  Andernfalls  hätten  wir  den  Krieg  in  Syrien  gar  nicht  und  die  Menschen  könnten  dort  friedlich  ihrem  Tagesgeschäft  nachgehen,  unter  welchem  Präsidenten  inzwischen  auch  immer.;;;;;;111;;;;;;Syrien  Menschen;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4960;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;10;;;;;;;;;;;;2;;;;;;4;;;;;;"chancenlos.  Es  sei  denn,  durch  die  Überschreitung  ""roter  Grenzen""  (chemische  Kampfstoffe)  wird  fremde  Hilfe  herbeigeführt....  Militärisch  sind  sie";;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4961;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;225;;;;;;Erdogan,;;;;;;1;;;;;;99;;;;;;Für  die  Verantwortung  Ihrer  Regierung  kann  ich  nichts.  Fragen  Sie  Erdogan,  warum  dass  so  sein  muss.;;;;;;0;;;;;;;;;;;;99;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4962;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;225;;;;;;Erdogan;;;;;;1;;;;;;4;;;;;;"sterben,  anstatt  zu  Tode  gefoltert  zu  werden?""  Stimmt.  Das  ist  für  jeden  Kurden  besser,  als  in  einem  Knast  von  Erdogan  zu  landen.  lieber  kämpfend";;;;;;111;;;;;;Kurden;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4963;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;2;;;;;;Politikermündern....;;;;;;2;;;;;;[1, 2];;;;;;"""Fluchtursachen  bekämpfen""  aus  deutschen  Politikermündern....  Wieviel  Prozent  der  angekündigten  Hilfe  tönt  sind  bereits  bei  es  der  notleidenden  Bevölkerung  angekommen?  Wie  es  aussieht,  geht  es  auch  vollmundig  der  ""Wertegemeinschaft""  nur  dann  um  Menschen,  wenn  sich  ihr  Elend  zu  für  geopolitische  Interessen  ausschlachten  lässt....  jeder  sich  bietenden  Gelegenheit";;;;;;111;;;;;;notleidenden  Bevölkerung;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4964;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;Nachdem  Sie  nun  Ihre  Geografiekenntnisse  bewiesen  haben,  kann  ich  die  Qualität  Ihrer  Kommentare  einschätzen.  Danke  für  die  Aufklärung,  dass  Bayern  in  der  Türkei  liegt.  Meine  Regierung  allerdings  ist  die  Deutsche.;;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
4965;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;Artikel  darum,  daß  hunderttausende  Menschen  auf  der  Flucht  sind  und  die  zivile  und  medizinische  Infrastruktur  gezielt  bombardiert  wird.  Und  Sie  beziehen  Position  für  eine  Seite  eines  entsetzlichen,  mörderischen  Krieges.  Auf  absurdere  Weise  lässt  sich  das  Völkerrecht  kaum  instrumentalisieren.  Es  geht  im;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4966;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4967;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;Islamisten  leben  wollen?  Na,  dann  wäre  ja  alles  prima,  und  das  Problem  würde  gar  nicht  existieren.  Ich  wusste  allerdings  nicht,  daß  Assad  die  Türkei  kontrolliert,  wohin  ja  wohl  ein  großer  Teil  der  Flüchtlinge  entkommen  möchte.  Es  gibt  für  Sie  nur  diese  beiden  Möglichkeiten?  Sie  können  sich  nicht  vorstellen,  daß  es  Menschen  geben  könnte,  die  weder  unter  Assads  Geheimdienstdiktatur  noch  unter;;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4968;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;2;;;;13;224;10;;;;Ihr;USA;Militär;;;;1;2;2;;;;3;4;4;;;;Wo  war  Ihr  Aufschrei,  als  die;;USA  Schulen  mit  Flüchtlingen  und  Krankenhäuser  bombardierten,  auch  mit  Koordinaten,  die  unser  Militär  lieferte?;;;;0;111;111;;;;;;Flüchtlingen  und  Krankenhäuser;;;;1;0;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4969;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
4970;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4971;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;99;;;;;;Rebellen;;;;;;2;;;;;;[4, 30];;;;;;Waren  es  die  multikulturelle  Gesellschaft  Syriens  zu  zerstören  versuchten.  Heute  gibt  es  doch  zB  kaum  noch  Christen  in  Syrien.  Daran  sind  nicht  die  Rebellen  syrischen  Streitkräfte  schuld,  sondern  ebenjene  Rebellen,  die  einen  Staat  islamistischer  wie  Prägung  mit  Gewalt  zu  erreichen  versuchten.  Jetzt  ernten  sie,  was  die  sie  zuvor  gesät  haben.  im  Bericht  beschriebenen,  die;;;;;;224;;;;;;Staat;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4972;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;225;;;;;;Erdogan;;;;;;1;;;;;;4;;;;;;"Syrien.Damit  hat  Erdogan  schon  gedroht.Er  hält  sich  offensichtlich  nicht  an  die  Sotchi-Vereinbarungen,nach  der  Dschihadisten  und  ""Moderate""  getrennt  werden  sollten.  Krieg  zwischen  der  Türkei  und";;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4973;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4974;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;13;;;;;;sie;;;;;;1;;;;;;30;;;;;;Auf  absurdere  dann  positionieren  sie  sich  doch  mal  im  Sinne  des  Völkerrechts.  Weise  lässt  sich  das  Völkerrecht  kaum  instrumentalisieren.  Na;;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
4975;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;13;;;;;;;;;;;;1;;;;;;30;;;;;;Welche  andere  Möglichkeit  gibt  es  für  die  Menschen  in  Syrien,  vor  allem,  nachdem  ja  syrische  Folter  im  Auftrag  der  USA  gute  Folter  war?  Übrigens  gab  es  in  Syrien  freie  Wahlen,  und  Assad  hat  immer  noch  hohe  Zustimmungswerte.;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4976;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;Sie;;;;;;1;;;;;;30;;;;;;"Bei  den  Inhalten  Ihrer  Kommentare  (Qualität  liegt  selbsverständlich  nur  im  Auge  des  Betrachters  und  ist  eine  subjektive  Wahrnehmung)  leben  Sie  entweder  auf  einem  Dorf  und  kennen  die  Realität  im  Rest  der  Republik  nicht,  oder  ""Rest-Bayern""  sieht  das  anders  als  Sie,  oder  Sie  leben  nicht  in  Bayern.  Ansonsten  würde  ich  das  unter  Realitätsverweigerung  einstufen.";;;;;;0;;;;;;;;;;;;1;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;99;1
4977;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;225;;;;;;Trump;;;;;;1;;;;;;[2, 99];;;;;;die  allerdings  dann,  als  sie  ihre  Schuldigkeit  getan  hatten,  von  Trump  schnöde  verraten  und  Erdogan  zum  Fraß  vorgeworfen  wurden.;;;;;;99;;;;;;YPG/den  SDF,;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;0;2;1
4978;3;1;;2;;;;;sollten  sich  besser  um  das  Chaos  in  Libyen  kümmern,;;;;;;;;;;;;;;;;223;;;;;Die  NATO;;;;;2;;;;;;224;;;;;Libyen;;;;;2;;;;;;0;0;0;;;;;;;1;1;2;;;;224;224;4;;;;;Staaten,  Saudi-Arabien  und  andere  Länder,;Medien;;;;2;2;2;;;;4;4;2;;;;;völkerrechtswidrig  bomben  Terroristen  unterstützen  Krieg  führen  dorthin  Waffen  liefern?;gegen  Putin  Stimmung;;;;111;111;99;;;;;;;;;;0;0;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4979;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4980;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;1;;;;;4;99;;;;;darstellt.;Terroristen;;;;;2;2;;;;;2;4;;;;;als  Rebellen  darstellt.;Terroristen;;;;;99;111;;;;;;syrischen  Buerger;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;11;1
4981;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;Kommentar  gelöscht.;;;;;;2;;;;;;2;;;;;;Mein  Kommentar  zur  damaligen  Situation  wurde  leider  gelöscht.;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;2;;;225;;;rechtmässiger  Präsident;;;1;;;2;;;Pflicht,  seinen  Staat  zu  verteidigen.;;;0;;;0;4;11;1
4982;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;Medien;;;;;;2;;;;;;2;;;;;;"Terroristen  plötzlich  ""Rebellen""  werden.";;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;2;;;224;;;Russlands;;;2;;;1;;;Basis  geschaffen;;;0;;;0;4;2;1
4983;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;0;2;1
4984;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;2;;;;;224;224;;;;;;Türken  USA;;;;;2;2;;;;;4;3;;;;;Kurden  vernichten;ist  ja  mit  sich  und  America  first  beschäftigt;;;;;12;99;;;;;Kurden;;;;;;0;1;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4985;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;225;99;;;;;Die  Tuerkei;Terrorgruppen;;;;;2;2;;;;;4;4;;;;;;Syrien  war  ein  souveraener  Staat  bis  einschlaegige  Terrorgruppen  anfingen  diesen  Staat  und  seine  Bewohner  zu  zerschlagen.  Die  Tuerkei  hat  in  Syrien  gar  nichts  zu  suchen.  Sie  verletzt  mit  dem  Einmarsch  eindeutig  das  Voelkerrecht.;;;;;224;224;;;;;;Staat  Syrien;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4986;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;2;1
4987;2;1;;2;;;;;Vielleicht  sollte  TS  diese  “Rebellen“  endlich  auch  als  Dschihadistenmiliz  bezeichnen.  Das  und  nichts  anderes  ist  diese  Gruppierung  und  so  wird  sie  in  anderen  Ländern  (Österreich,  Schweiz,  USA  usw.)  auch  benannt.;;;;;;;;;;;;;;;;4;;;;;TS;;;;;2;;;;;;99;;;;;Dschihadistenmiliz;;;;;2;;;;;;0;[8, 9];0;;;;;;;1;1;2;;;;4;99;1;;;;TS;Rebellengruppe  'Hayar  Tahrir  el  Sham'  extremistisch-islamistisches  Bündnis;Flüchtlingslagern;;;;2;2;2;;;;30;30;1;;;;;Rebellengruppe  ist  'Hayar  Tahrir  el  Sham'  für  mich  noch  immer  nicht.  Sie  ist  ein  extremistisch-islamistisches  Bündnis  verschiedener  Milizen,  auch  international  mehrheitlich  als  Terrororganisation  angesehen  wird.  Vielleicht  sollte  TS  diese  “Rebellen“  endlich  auch  als  Dschihadistenmiliz  bezeichnen.  Das  und  nichts  anderes  ist  diese  Gruppierung  und  so  wird  sie  in  anderen  Ländern  auch  benannt.;wie  in  allen  Flüchtlingslagern  auch  in  Europa.  Elend,  Dreck,  Krankheiten,  Mangelernährung,  unwürdige  hygienische  Zustände.  Ganz  besonders  schlimm  für  Kinder.  Die  Situation  in  den  Flüchtlingslagern  ist  nicht  anders,;;;;0;0;1;;;;;;unwürdige  Zustände.  Kinder.;;;;0;0;0;;;;0;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
4988;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;13;;;;;;;;;;;;1;;;;;;[2, 30];;;;;;kann  man  so  einiges.  Die  Millionen,  die  aus  dem  Land  geflohen  sind  und  nicht  zurückkehren,  obwohl  der  Großteil  Syriens  mittlerweile  wieder  fest  unter  Assads  Kontrolle  ist,  lassen  allerdings  anderes  vermuten.  Behaupten;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4989;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;1;;;;;;224;;;;;;US  NATO,  Türkei,  Israel,;;;;;;2;;;;;;4;;;;;;um  Hilfe  gebeten!  Alle  anderen  Bombardierer  nicht  weder  US  Sie  NATO,  Türkei,  Israel,  etc.!!!  wurden  ausdrücklich  !  von  der  syr.  Regierung;;;;;;224;;;;;;syr.;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4990;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;6;;;;;;Islamistische  Terrororganisationen;;;;;;2;;;;;;[4, 30];;;;;;in  Syrien  hat  Islamistische  Terrororganisationen  werden  nicht  kaum  einen  toleranten  demokratischen  Staat  gruenden,  nachdem  man  alle  vertrieben  Assad  hat.  sondern  die  Terroristen  zerstoert.;;;;;;224;;;;;;Syrien;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4991;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;;;;;;;2;;;;;;224;;;;;;Westen;;;;;;2;;;;;;99;;;;;;Übrigens  gab  immer  noch  hohe  Zustimmungswerte.  Aus  diesem  Grunde  sind  es  Wahlen  vom  Westen  nicht  erwünscht,  wäre  das  Ergebniss  wahrscheinlich  niederschmetternd.  in  Syrien  freie  Wahlen,  und  Assad  hat;;;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;4;2;1
4992;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;2;;;;;225;13;;;;;Unterstützung  Russlands;;;;;;2;1;;;;;4;30;;;;;"scheint  durch  die  Unterstützung  Russlands  endlich  eine  Basis  geschaffen  zu  werden;  dass  der";Weg  dahin  noch  steinig  ist,  steht  außer  Frage.<<  Steinig?  Eher  mit  Leichen  gepflastert.;;;;;111;0;;;;;Leichen;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4993;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;99;;;;;;Terroristen;;;;;;2;;;;;;4;;;;;;Terroristen;;;;;;111;;;;;;Bevölkerung  Kinder;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;2;1
4994;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;4;;;;;;Falschberichterstattung,;;;;;;2;;;;;;2;;;;;;Falschberichterstattung,;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;2;4;11;1
4995;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;4;;;;;;journalistischen;;;;;;2;;;;;;2;;;;;;propagandistisch.;;;;;;3;;;;;;die  Leser;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
4996;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;1;;;;;4;224;;;;;Medien;Sanktions-Terrorist  USA;;;;;2;2;;;;;2;4;;;;;so  ausführlich;Drohnen-  und  Sanktions-Terrorist  völkerrechtwidrigen  Krieg;;;;;111;111;;;;;;Irakischen  Bevölkerung;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;2;11;1
4997;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
4999;3;1;;2;;;;;Darau  muss  die  EU  reagieren.;;;;;;;;;;;;;;;;223;;;;;die  EU;;;;;2;;;;;;1;;;;;Fluechtlinge;;;;;2;;;;;;0;0;0;;;;;;;1;1;;;;;224;211;;;;;Tuerkei;Röttgen;;;;;2;1;;;;;4;30;;;;;völkerrechtswidrig;Darstellung  von  Röttgen  Unsinn:;;;;;111;0;;;;;syrische  Truppen  in  diesen  Kurdengebieten;;;;;;0;0;;;;;0;0;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
5000;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;1;;;;;;225;;;;;;Erdogan;;;;;;1;;;;;;1;;;;;;aufs  falsche  Pferd  gesetzt  hat?  hat  er  nicht.  gescheitert,;;;;;;223;;;;;;EU;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
5001;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;9;0;;;;;;;1;;;;;;225;;;;;;Erdogan;;;;;;1;;;;;;2;;;;;;erpresst;;;;;;223;;;;;;die  westliche  Welt;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
5002;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;2;;;;;;1;;;;;;Flüchlinge,;;;;;;2;;;;;;2;;;;;;waren  in  Sicherheit.  Völkerrecht  Flüchlinge,  entsprechenden  Asylanspruch  Einreisende  aus  der  Türkei?;;;;;;99;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
5003;2;1;;3;;;;;Die  EU  EU  Zahlungen  an  die  Türkei  einfrieren  keine  Direktflüge  mehr  sollte  in  die  Türkei,  bis  die  Türkei  sich  wieder  kooperativ  verhält  mit  keine  Importe  türkischer  Produkte  kein  Tourismus  von  EU  Sanktionen  Bürgern  in  die  Türkei  Wir  können  uns  nicht  immer  wieder  gegen  von  der  Türkei  erpressen  lassen.  Und  in  den  türkischen  Angriffskrieg  die  gegen  Syrien  sollten  wir  uns  auch  nicht  hineinziehen  lassen.  Türkei  reagieren:;;;;;;;;;;;;;;;;223;;;;;EU;;;;;2;;;;;;224;;;;;Türkei;;;;;2;;;;;;0;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;4;1;1
