id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
3760;"1/ Donc on sépare les parents des enfants comme le faisait Obama et le fait Trump ? En UE c'est ""cool"" mais aux US c'est ""bad"" ? 2/ La CEDH nous obligera à accueillir les parents d'ici quelques mois. Donc, ce ne sont pas 1500 enfants mais 1500 familles qu'on accueille. 3/ Le message va vite passer auprès des migrants et l'on va voir des enfants ""offerts"" aux services de l'immigration pour espérer obtenir un ticket d'entrée derrière. L'enfer, il est pavé de quoi déjà ? ";user_27;2020-09-03 13:24:00;r13_article_11;r13_article_11;r13_comment_220;lemonde;9;comment;2;473;86;17;
3761;Trop c'est trop. Angélisme de certains pays européens dont la France. Pendant ce temps là le président turc est reçu à Bruxelles. De qui se moque t'on ? Je n'ai jamais voté FN ou RN !;user_145;2020-09-03 13:12:00;r13_article_11;r13_article_11;r13_comment_221;lemonde;9;comment;2;183;35;16;
3762;"Obéron. Dans ce cas ""ils"" seront remplacés par extrême droite ""pure et incorruptible"" à la Robespierre, la Nature ayant horreur du vide. Pas sûr que cela vous satisfasse...";user_67;2020-09-03 14:45:00;r13_article_11;r13_comment_221;r13_comment_222;lemonde;9;reply;3;172;27;16;1
3763;La nouvelle fermeté européenne affichée par Ursula aura duré un peu moins de 3 jours. Mais qui pouvait croire le contraire. Il faudrait aussi qu'on nous explique comment des enfants non accompagnés peuvent parcourir seuls de milliers de kilomètres pour se retrouver à la frontière grecque. ;user_61;2020-09-03 13:06:00;r13_article_11;r13_article_11;r13_comment_223;lemonde;9;comment;2;290;46;15;
3764;Obéron et Violette, essayez de prendre un peu de recul au lieu d'étaler vos bons sentiments. Ce sont plutôt 12 à 15 millions en 30 ans. 25 à 30% de la population vivant en France a au moins un parent étranger on né à l’étranger. Et on ne peut pas dire que la situation morale de la société française se soit améliorées durant ces 30 années. ;user_61;2020-09-03 15:11:00;r13_article_11;r13_comment_223;r13_comment_224;lemonde;9;reply;3;341;66;15;1
3765;Donc 1500 enfants plus parents et fratrie ,il faut compter 10000 personnes. Nous avons déjà dans nos grandes villes des bandes de mineurs non accompagnés avec les consequences qui vont avec.Avant d’en accueillir des nouveaux,essayons d intégrer ceux qui sont déjà là.photo;user_146;2020-09-03 12:44:00;r13_article_11;r13_article_11;r13_comment_225;lemonde;9;comment;2;272;41;14;
3766;1 000 enfants, mais le ridicule ne tue pas! Il y a 5 millions de réfugiés en Turquie, au Liban, en Jordanie,....et nous voudrions recueillir 1 000 enfants. Autant ne rien faire. C'est plusieurs centaines de milliers d'enfants et autres qu'il faudrait accueillir. ;user_147;2020-09-03 12:44:00;r13_article_11;r13_article_11;r13_comment_226;lemonde;9;comment;2;263;43;13;
3767;Oui vous avez raison mais les opinions refusent et nous risquons de voir le pen encore mieux soutenue...cf. L experience en allemagne. Alors bravo, 1000 pour commencer en esperant que les citoyens comprendront que leurs peurs irraisonnée ne reglera pas ce sujet qui ne fait que commencer (les réfugiés climatiques prendront bientot le meme chemin...). Enfin un peu de responsabilité bravo ! ;user_148;2020-09-03 17:42:00;r13_article_11;r13_comment_226;r13_comment_227;lemonde;9;reply;3;391;62;13;1
3768;Comme déjà souvent expliqué il nous faut et c'est notre honneur secourir les enfants ORPHELINS avec comme objectif une adoption RAPIDE. En effet tout action humanitaire DOIT avoir une objectif avec une SOLUTION à l'issue. Autrement nous devenons les otages de mafia de tout genre dont le premier s'appelle ERDOGAN !;user_149;2020-09-03 12:22:00;r13_article_11;r13_article_11;r13_comment_228;lemonde;9;comment;2;315;50;12;
3769;D'accord avec vous, on devrait fermer les frontières et aider les plus démunis comme les orphelins qui sont dans les camps en Jordanie ou Liban.;user_150;2020-09-03 15:12:00;r13_article_11;r13_comment_228;r13_comment_229;lemonde;9;reply;3;144;24;12;1
3770;"Sur 8 réactions au moment où j'écris, la plupart disent que ce ne sont pas 1 500 enfants mais aussi leurs parents et donc qu'il faudra compter sur 4 500 migrants. 1) La similitude des arguments et des chiffres ainsi que la rapidité des réponses me font penser que toutes ces réactions sont orchestrées. 2) quoiqu'il en soit, l'article dit ceci : ""Il s’agit d’enfants qui, en raison d’une maladie, ont urgemment besoin de soins, ou d’enfants non accompagnés et âgés de moins de 14 ans, pour la plupart des filles"". Un part est non accompagnée. Ce que les lecteurs si vifs dans leur souci de réagir ont omis de reprendre. Moi, que l'on prenne en charge des jeunes filles seules de moins de 14 ans ou qui ne peuvent être soignées dans des pays en guerre où les belligérants bombardent les hôpitaux me paraît tout simplement humain. ";user_151;2020-09-03 12:17:00;r13_article_11;r13_article_11;r13_comment_230;lemonde;9;comment;2;829;148;11;
3771;Nawak vous trop fort: Au travers de cet article vous connaissez la nationalité et/ou la provenance de toutes ces personnes. Bien sûr aucune de ces personnes ne vient de la Syrie ou de la Libye. Idlib est une charmante villégiature où la jet set vient passer ses vacances dans des villas de rêve.;user_151;2020-09-03 18:53:00;r13_article_11;r13_comment_230;r13_comment_231;lemonde;9;reply;3;295;52;11;1
3772;"Le néolibéralisme a détruit tout fondement humain de notre ""vivre ensemble"", pour ne laisser que les relations d'échanges matériels. L'extrême-droite a fait le reste. On perçoit à la lecture des premiers commentaires à quel point les propos des Le Pen et consorts ont pénétré notre société en profondeur. Aucun doute qu'avec de tels arguments les juifs auraient été refoulés dans les années 1930, comme ils l'ont été en Suisse, et les espagnols devaient être parqués dans des camps. Où allons nous ? J'ai peur et j'ai honte. ";user_152;2020-09-03 12:12:00;r13_article_11;r13_article_11;r13_comment_232;lemonde;9;comment;2;525;87;10;
3773;"C'est tout ? 1500 enfants répartis sur plusieurs pays d'Europe ? J'espère bien que ces enfants seront accueillis avec leurs parents, il y a eu déjà un exemple de séparations d'enfants avec leurs familles aux Etats Unis qui a montré sa part d'inhumanité . Pour rappel, beaucoup de ces familles fuient une guerre alors que vous réagissez hargneusement contre eux . La phrase de Rocard citée le plus souvent de façon tronquée est "" la France ne peut pas accueillir toute la misère du monde, mais elle doit prendre sa part """;user_153;2020-09-03 11:57:00;r13_article_11;r13_article_11;r13_comment_233;lemonde;9;comment;2;520;91;9;
3774;L'humanitaire tient toujours la porte d'entrée : celle des mineurs non accompagnés par exemple ( délicate expression ) qui font le bonheur des touristes à Paris.Malheureusement avec le coronavirus ils vont être obligés de se replier un peu plus sur la population locale .;user_7;2020-09-03 11:20:00;r13_article_11;r13_article_11;r13_comment_234;lemonde;9;comment;2;271;43;8;
3775;Des orphelins auxquels certains idéologues expliqueront ensuite qu'ils ont été arrachés à leurs parents, à leur culture et pris en charge pour dressage par un ogre colonialiste et raciste soucieux seulement d'exploiter à son profit la misère des gens et, vieillissant, en quête de sang frais pour se refaire une jeunesse ?;user_112;2020-09-03 11:07:00;r13_article_11;r13_article_11;r13_comment_235;lemonde;9;comment;2;322;51;7;
3776;Lorsqu' en 2018 Trump avait décidé d'appliquer aux migrants latinos une mesure similaire ( pour d'autres motifs),- séparer les enfants de leurs parents-, l'UE s'était indignée par cette mesure cruelle et immorale . Et d'ailleurs l'administration de Trump y a renoncé sous la pression de divers organismes américains de défense des droits civiques. Peut-on croire un seul instant que l'UE recourrait à cette mesure envers les migrants moyen-orientaux alors qu'elle la conspuait envers les migrants latinos? Certes,non. Seul le manque de bravoure d'avoir à affronter la réticence des citoyens européens devant les flux migratoires, qui la pousse à exposer une décision non totalement explicitée. Car il est bien entendu que chacun des 1500 mineurs accueillis sera accompagné de sa famille respective.;user_144;2020-09-03 11:06:00;r13_article_11;r13_article_11;r13_comment_236;lemonde;9;comment;2;798;120;6;
3777;Pour compléter la réponse de Bruno, l'article ne parle pas non plus de les mettre dans des cages, comme ça a été fait aux U.S. ;user_154;2020-09-03 12:29:00;r13_article_11;r13_comment_236;r13_comment_237;lemonde;9;reply;3;127;25;6;1
3778;446 millions d'européens (... et un territoire dont la démographie est en baisse ) n'ont pas la capacité à gerer 4500 personnes ou 1 ou 2 millions ? ;user_155;2020-09-03 10:58:00;r13_article_11;r13_article_11;r13_comment_238;lemonde;9;comment;2;149;28;5;
3779;Sur 446 millions que vous citez, il y a déjà plusieurs dizaines de millions d'étrangers et autant d'immigrés. Donc il est déjà question de gérer des dizaines et des dizaines de millions de personnes, auxquelles vous voulez encore rajouter 1 ou 2 millions. Pourquoi pas 50 millions de plus? Ou 200?;user_62;2020-09-03 15:46:00;r13_article_11;r13_comment_238;r13_comment_239;lemonde;9;reply;3;297;50;5;1
3780;"Remarquable et hypocrite déclaration: s'agit il de ""jeunes errants isolés"" qui sont de toutes façons protégés de base par le Droit International, ou bien de familles ayant de jeunes enfants ce qui serait une idiotie malheureusement car alors c'est un énorme pourcentage dont il s'agirait. La crise actuelle nous met dans l'embarras et les contradictions, voilà où mênent les diplomaties idiotes interventionnistes au nom des droits de l(homme que nous sommes en fait incapables d'assumer jusqu'au bout: qui a dès le début des manifestations en Syrie, encouragé et mis de l'huile sur le feu au nom des grands principes, qui a embrigadé des gens dans la guerre contre Daesh pour les abandonner ensuite comme cela a toujours été fait, en Indochine, en Algérie ou ailleurs ! Et qui a été semer le Bronx en Libye au nom des grands principes et sous les applaudissements ! Notre politique, et souvent sous la pression publique, est irresponsable. Et les divers média y participant le sont encore plus. ";user_156;2020-09-03 10:57:00;r13_article_11;r13_article_11;r13_comment_240;lemonde;9;comment;2;996;165;4;
3781;En effet, un article très pudique... ou pas claire, au choix. Ces enfants (avec leurs parents pour la plupart, on suppose) seront-ils accueillis seuls, sans leurs parents??? ;user_157;2020-09-03 10:55:00;r13_article_11;r13_article_11;r13_comment_241;lemonde;9;comment;2;174;27;3;
3782;1500 ENFANTS + PARENTS + REGROUPEMENT FAMILIAL SANS VERIFICATIONS D'IDENTITE Question de cours: Les tests ADN n'étant pas autorisés et les migrants n'ayant pas de papiers, le regroupement familial puis le regroupement des regroupés puis les enfants des rregroupés étant automtique: Pour 1000 migrants l'année N, calculer combien d'immigrés l'année N+15. Attention: veuillez respecter la législation et ne mentionner aucune ethnie afin de ne pas commettre un délit de statistique êthnique.;user_158;2020-09-03 10:45:00;r13_article_11;r13_article_11;r13_comment_242;lemonde;9;comment;2;488;70;2;
3783;"Dans cette annonce très ""langue de bois"" je pense qu'il faut lire 1500 enfants ET leurs parents, soit 4500 personnes.... ";user_159;2020-09-03 09:59:00;r13_article_11;r13_article_11;r13_comment_243;lemonde;9;comment;2;121;20;1;
3784;Quelle langue de bois ? L’article met en avant les 1500 enfants, car leur situation doit être traitée en priorité au regard des engagements internationaux ratifiés par les États membres de l’UE. Du reste, le nombre de migrants qui transitent entre la Grèce et la Turquie avoisine actuellement les 13 000 (sans que l’article ne mentionne - et c’est déjà plus pertinent - le nombre de familles déjà refoulées), sans qu’il soit précisé s’il s’agit de familles ou non. ;user_160;2020-09-03 10:36:00;r13_article_11;r13_comment_243;r13_comment_244;lemonde;9;reply;3;465;79;1;1
3785;https://www.lemonde.fr/international/article/2020/03/03/amnesty-denonce-la-criminalisation-des-actes-de-solidarite-avec-les-migrants-en-europe_6031653_3210.html;user_none;2020-03-03 10:35:07;r13_article_18;https://www.lemonde.fr/international/article/2020/03/03/amnesty-denonce-la-criminalisation-des-actes-de-solidarite-avec-les-migrants-en-europe_6031653_3210.html;r13_article_18;lemonde;9;article;1;4048;652;0;
3786;C'est en fait un tissus de c... Tout ce qu'ils préconisent c'est d'augmenter le laisser faire en pensant que ça va tout règler. Ce qui est curieux c'est que cette philosophie qu'on dénonce avec raison quand il s'agit de la finance car elle génère le chaos, la misère et jusqu'aux guerres est absolument donc la même. Il n'y a aucune excuse au dérèglement ! Si l'on veut lutter contre les problèmes ce n'est pas en se bandant les yeux et en faisant la charité sans fin, mais en s'attaquant aux problèmes qui autrement ne se résoudront pas tous seuls et au contraire augmenteront. Donc c'est juste un concentré d'irresponsabilité ! La solution est uniquement politique et économique, elle a un prix, celui de l'aide à des pays pacifiés et débarrassés des nuisibles. Exigeons des dirigeants politiques qu'ils fassent le job, ne nous engageons pas chez les néo-missionnaires prédicateurs ou tout autre secte.;user_156;2020-04-03 00:07:00;r13_article_18;r13_article_18;r13_comment_245;lemonde;9;comment;2;904;151;9;
