"id";"annotator";"c_usmod";"c_mod1";"c_mod0";"c_refc";"c_topic";"c_amp";"c_act";"c_act_1a";"c_act_1a_mark";"c_act_1b";"c_act_1b_mark";"c_act_2a";"c_act_2a_mark";"c_act_2b";"c_act_3a";"c_act_3a_mark";"c_act_3b";"c_contr";"c_emo_1";"c_emo_1_mark";"c_emo_2a";"c_emo_2a_mark";"c_emo_2b";"c_emo_3";"c_ne_1_0";"c_ne_1_1";"c_ne_1_2";"c_ne_1_3";"c_ne_1_4";"c_ne_2_0";"c_ne_2_1";"c_ne_2_2";"c_ne_2_3";"c_ne_2_4";"c_ne_2_mark_0";"c_ne_2_mark_1";"c_ne_2_mark_2";"c_ne_2_mark_3";"c_ne_2_mark_4";"c_ne_3_0";"c_ne_3_1";"c_ne_3_2";"c_ne_3_3";"c_ne_3_4";"c_ne_4_0";"c_ne_4_1";"c_ne_4_2";"c_ne_4_3";"c_ne_4_4";"c_ne_4_mark_0";"c_ne_4_mark_1";"c_ne_4_mark_2";"c_ne_4_mark_3";"c_ne_4_mark_4";"c_ne_5_0";"c_ne_5_1";"c_ne_5_2";"c_ne_5_3";"c_ne_5_4";"c_ne_5_mark_0";"c_ne_5_mark_1";"c_ne_5_mark_2";"c_ne_5_mark_3";"c_ne_5_mark_4";"c_ne_6_0";"c_ne_6_1";"c_ne_6_2";"c_ne_6_3";"c_ne_6_4";"c_ne_7_0";"c_ne_7_1";"c_ne_7_2";"c_ne_7_3";"c_ne_7_4";"c_pe_1_0";"c_pe_1_1";"c_pe_1_2";"c_pe_1_3";"c_pe_2_0";"c_pe_2_1";"c_pe_2_2";"c_pe_2_3";"c_pe_2_mark_0";"c_pe_2_mark_1";"c_pe_2_mark_2";"c_pe_2_mark_3";"c_pe_3_0";"c_pe_3_1";"c_pe_3_2";"c_pe_3_3";"c_pe_4_0";"c_pe_4_1";"c_pe_4_2";"c_pe_4_3";"c_pe_4_mark_0";"c_pe_4_mark_1";"c_pe_4_mark_2";"c_pe_4_mark_3";"c_pe_5_0";"c_pe_5_1";"c_pe_5_2";"c_pe_5_3";"c_act_0";"c_act_1";"c_act_2";"c_act_3";"c_act_1a_0";"c_act_1a_1";"c_act_1a_2";"c_act_1a_3";"c_act_1a_mark_0";"c_act_1a_mark_1";"c_act_1a_mark_2";"c_act_1a_mark_3";"c_act_1b_0";"c_act_1b_1";"c_act_1b_2";"c_act_1b_3";"c_act_1b_mark_0";"c_act_1b_mark_1";"c_act_1b_mark_2";"c_act_1b_mark_3";"c_act_2a_0";"c_act_2a_1";"c_act_2a_2";"c_act_2a_3";"c_act_2a_mark_0";"c_act_2a_mark_1";"c_act_2a_mark_2";"c_act_2a_mark_3";"c_act_2b_0";"c_act_2b_1";"c_act_2b_2";"c_act_2b_3";"c_act_3a_0";"c_act_3a_1";"c_act_3a_2";"c_act_3a_3";"c_act_3a_mark_0";"c_act_3a_mark_1";"c_act_3a_mark_2";"c_act_3a_mark_3";"c_act_3b_0";"c_act_3b_1";"c_act_3b_2";"c_act_3b_3"
4065;2;1;;4;0;1;0;1;3;"Il  faut  il  ne  faut  plus  accepter  un  seul  migrant  renvoyer  sur  le  territoire  de  l’Union  Europeenne.  tous  ces  gens  dans  le  port  d’origine.";;;223;"l’Union  Europeenne.";2;1;"migrant";2;5;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;3;;;;"Il  faut  il  ne  faut  plus  accepter  un  seul  migrant  renvoyer  sur  le  territoire  de  l’Union  Europeenne.  tous  ces  gens  dans  le  port  d’origine.";;;;;;;;;;;;223;;;;"l’Union  Europeenne.";;;;2;;;;1;;;;"migrant";;;;2;;;
4066;2;1;;4;2;4;0;0;;;;;;;;;;;5;0;;;;;;1;;;;;13;;;;;"vous";;;;;1;;;;;2;;;;;"allez  avoir  du  mal  à  vivre  sans  migration";;;;;13;;;;;"vous  ferez  le  travail  que  les  français  ne  veulent  pas";;;;;0;;;;;0;;;;;1;;;;1;;;;"nombreuses  infirmières  et  médecin  sont  issue  de  l'imigration";;;;2;;;;4;;;;"infirmières  médecin  travail  que  les  français  ne  veulent  pas";;;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4067;2;1;;4;2;4;1;0;;;;;;;;;;;0;0;;;;;;1;;;;;13;;;;;"vous";;;;;1;;;;;2;;;;;"allez  les  obligés  à  prendre  c'est  emplois";;;;;1;;;;;"les";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4068;4;1;;4;0;1;1;1;1;"régulier.  je  suis  un  donateur";;;13;"je";1;5;"SOS  MÉDITERRANÉE,";2;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;5;;;;"SOS  MÉDITERRANÉE,";;;;2;;;;1;;;;"Admiration  totale";;;;0;;;;1;;;;1;;;;"régulier.  je  suis  un  donateur";;;;;;;;;;;;13;;;;"je";;;;1;;;;5;;;;"SOS  MÉDITERRANÉE,";;;;2;;;
4069;4;1;;4;2;1;0;1;2;"Alors  donne  es  !  leur  aussi  ta  maison  tant  que  tu  y";;;13;"tu";1;5;"leur";2;10;0;;;;;;1;;;;;13;;;;;"tu";;;;;1;;;;;30;;;;;"donne  es  leur  aussi  ta  maison  tant  que  tu  y";;;;;0;;;;;;;;;;1;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;"Alors  donne  es  !  leur  aussi  ta  maison  tant  que  tu  y";;;;;;;;;;;;13;;;;"tu";;;;1;;;;5;;;;"leur";;;;2;;;
4070;4;1;;4;2;8;0;0;;;;;;;;;;;10;1;"voudrais  pas  vous  avoir  comme  voisin.  Je  ne";13;"vous";1;0;1;;;;;13;;;;;"Vous";;;;;1;;;;;3;;;;;"ignorez  que  ce  sont  des  êtres  humains?";;;;;1;;;;;"des  êtres  humains?";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4072;4;1;;4;0;4;1;2;;;2;"Pourquoi  les  les  autres  ????  béniouioui  auraient-ils  droit  à  la  parole  et  pas";4;;2;3;"les  autres";2;"[5, 10]";0;;;;;;1;2;2;;;1;224;4;;;"de  migrants";"chez  nous";;;;2;2;2;;;4;1;2;;;;"il  y  a  déjà  assez  de  bordel  chez  nous";"Pourquoi  les  les  autres  ????  béniouioui  auraient-ils  droit  à  la  parole  et  pas";;;3;3;3;;;;;"On  nous";;;0;0;0;;;1;1;1;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;"Pourquoi  les  les  autres  ????  béniouioui  auraient-ils  droit  à  la  parole  et  pas";;;;4;;;;;;;;2;;;;3;;;;"les  autres";;;;2;;;
4073;4;1;;4;0;1;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;1;;;;;"Chacun";;;;;2;;;;;3;;;;;"monter  dans  un  rafiot  surchargé  en  sachant  qu'il  y  a  déjà  eu  plusieurs  accidents  de  migrants  en  mer  ?  Est  ce  raisonnable  de";;;;;1;;;;;"migrants";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4074;4;1;;4;0;1;1;0;;;;;;;;;;;5;0;;;;;;1;;;;;3;;;;;"les  humains";;;;;2;;;;;1;;;;;"La  honte  pour  nous  les  humains  !!";;;;;1;;;;;"La  honte";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4075;4;1;;2;0;11;0;"[1, 1]";"[3, 2]";"Comment  faites  celui  de  manumacron?  vous  Cette  personne  devrait  être  refusée  après  ce  commentaire  et  pour  même  poursuivie  par  la  loi.  laisser  passer  des  commentaires  abjects  comme";;;"[9, 4]";"vous  la  loi.";"[2, 2]";"[13, 13]";"manumacron?  Cette  personne";"[1, 1]";"[10, 99]";0;;;;;;1;1;;;;4;13;;;;"vous";"manumacron?";;;;2;1;;;;1;4;;;;"celui  de  manumacron?  Cette  personne  devrait  pour  laisser  passer  des  comme";"être  refusée  après  ce  commentaire  et  même  poursuivie  par  la  loi.  commentaires  abjects";;;;13;0;;;;;;;;;0;0;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;3;2;;;"Cette  personne  devrait  être  refusée  après  ce  commentaire  et  même  poursuivie  par  la  loi.";"Comment  faites  celui  de  manumacron?  vous  pour  laisser  passer  des  commentaires  abjects  comme";;;;;;;;;;;9;4;;;"la  loi.";"vous";;;2;2;;;13;13;;;;"manumacron?  Cette  personne";;;1;1;;
4076;4;1;;4;2;8;0;2;;;1;"volontaire  pour  les  loger  et  les  nourrir?  s’ils  étaient  arrivé  à  bon  port,  vous  étiez";13;"@jlouis  31:";1;1;"les";2;10;0;;;;;;1;;;;;13;;;;;"@jlouis  31:";;;;;1;;;;;2;;;;;"volontaire  pour  les  loger  et  les  nourrir?  s’ils  étaient  arrivé  à  bon  port,  vous  étiez";;;;;1;;;;;"les";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;"volontaire  pour  les  loger  et  les  nourrir?  s’ils  étaient  arrivé  à  bon  port,  vous  étiez";;;;13;;;;"@jlouis  31:";;;;1;;;;1;;;;"les";;;;2;;;
4077;4;1;;4;0;3;1;1;3;"clandestineIl  devrait  être  condamné  pour  mise  en  danger  d'autrui  et  assassinats  !!!";;;9;"Le  tribunal";2;111;"Le  capitaine  de  l'embarcation,";1;0;0;;;;;;1;;;;;111;;;;;"Le  capitaine  de  l'embarcation,";;;;;1;;;;;4;;;;;"condamné  pour  mise  en  danger  d'autrui  et  assassinats  !!!";;;;;1;;;;;"cette  traversée  clandestineIl";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;3;;;;"clandestineIl  devrait  être  condamné  pour  mise  en  danger  d'autrui  et  assassinats  !!!";;;;;;;;;;;;9;;;;"Le  tribunal";;;;2;;;;111;;;;"Le  capitaine  de  l'embarcation,";;;;1;;;
4078;4;1;;4;2;3;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;13;;;;;;;;;;1;;;;;3;;;;;"heu  condamner  un  mort  sérieux";;;;;111;;;;;"un  mort";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4079;4;1;;4;2;9;1;0;;;;;;;;;;;0;0;;;;;;2;;;;;13;;;;;;;;;;1;;;;;30;;;;;"Si  il  était  encore  vivant  !!!";;;;;111;;;;;"il";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4080;4;1;;4;0;7;1;0;;;;;;;;;;;"[4, 9]";0;;;;;;2;1;;;;1;223;;;;"Ils";"l’europe";;;;2;2;;;;2;5;;;;"étaient  l’europe  au  courant  qu’avec  la  crise  du  covid  19";"n’a  plus  d’argent!Il  va  y  avoir  des  millions  de  chômeurs  en  plus  dans  quelques  semaines!!!";;;;223;3;;;;"l’europe";"des  millions  de  chômeurs";;;;99;0;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4081;4;1;;0;0;11;0;2;;;2;"ne  devrait  par  conséquent  pas  être  publié.";4;;2;13;"manumacron";1;10;0;;;;;;1;2;;;;13;4;;;;"manumacron";"ne  devrait";;;;1;2;;;;4;1;;;;"Le  commentaire  de  manumacron  n'est  pas  d'un  humain,";"ne  devrait  par  conséquent  pas  être  publié.";;;;0;0;;;;;;;;;0;0;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;"ne  devrait  par  conséquent  pas  être  publié.";;;;4;;;;;;;;2;;;;13;;;;"manumacron";;;;1;;;
4082;4;1;;0;1;11;0;1;3;"fois  !  je  l’  ai  signalé  30";;;13;"je";1;13;"l’  ai";1;10;0;;;;;;2;;;;;13;;;;;"l’  ai";;;;;1;;;;;99;;;;;"C  est  fois  !  pour  ça  que  je  l’  ai  signalé  30";;;;;0;;;;;;;;;;0;;;;;0;;;;;2;;;;13;;;;;;;;1;;;;1;;;;"C  est  fois  !  pour  ça  que  je  l’  ai  signalé  30";;;;0;;;;1;;;;3;;;;"fois  !  je  l’  ai  signalé  30";;;;;;;;;;;;13;;;;"je";;;;1;;;;13;;;;"l’  ai";;;;1;;;
4083;4;1;;0;2;99;0;0;;;;;;;;;;;3;0;;;;;;2;;;;;214;;;;;"la  modé  FI,";;;;;2;;;;;20;;;;;"c'est  du  lourd  aussi...";;;;;0;;;;;;;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4084;4;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4085;4;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4086;4;1;;0;2;99;0;0;;;;;;;;;;;10;0;;;;;;1;;;;;13;;;;;"vous";;;;;1;;;;;3;;;;;"devriez  de  l'égoïsme  et  de  la  bêtise  avoir  honte  de  dire  cela;  c'est  le  summum";;;;;0;;;;;;;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4087;4;1;;4;0;11;0;2;;;1;"Il  faudra  un  jour  que  FT  fasse  un  article  sur  les  nouvelles  routes  de  la  traites  des  Noir(e)s.";4;"FT";1;1;"des  Noir(e)s.";2;9;0;;;;;;1;;;;;223;;;;;"Europe";;;;;2;;;;;1;;;;;"on  a  une  idée  de  ce  qu'aurait  été  leur  destin  en  Europe  si  elles  étaient  Nigérianes,";;;;;1;;;;;"Beaucoup  de  femmes";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;"Il  faudra  un  jour  que  FT  fasse  un  article  sur  les  nouvelles  routes  de  la  traites  des  Noir(e)s.";;;;4;;;;"FT";;;;1;;;;1;;;;"des  Noir(e)s.";;;;2;;;
4088;4;1;;4;0;4;0;0;;;;;;;;;;;9;0;;;;;;1;;;;;223;;;;;"Europe.";;;;;2;;;;;4;;;;;"subir  le  racisme  en  Europe.";;;;;1;;;;;"Ceux-là";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4089;4;1;;4;0;1;0;2;;;2;"Faites  passer  l'info  la-bas,";99;"Faites";2;1;"qu'ils";2;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;"Faites  passer  l'info  la-bas,";;;;99;;;;"Faites";;;;2;;;;1;;;;"qu'ils";;;;2;;;
4090;4;1;;4;0;4;1;0;;;;;;;;;;;3;0;;;;;;1;1;2;;;219;217;224;;;"les  gauchistes!!";"Macron";"un  pays";;;2;1;1;;;2;20;30;;;"selon  les  gauchistes!!  pays";;"par  le  dictateur  Macron  raciste  dirigé";;;1;224;0;;;"ils";"un  pays";;;;99;0;0;;;0;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4091;4;1;;4;2;1;0;0;;;;;;;;;;;10;0;;;;;;1;;;;;13;;;;;"vous";;;;;1;;;;;2;;;;;"dit?  dit  qu'ils  venaient  en  France?  Ils  vous  l'ont";;;;;0;;;;;;;;;;1;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4092;4;1;;4;2;1;0;0;;;;;;;;;;;10;1;"oui";13;;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4094;4;1;;4;0;7;0;0;;;;;;;;;;;99;0;;;;;;1;1;;;;224;224;;;;;"l'Espagne";;;;1;1;;;;5;20;;;;"ou  travail  une  multitude  de  migrants  payés  une  misère";"et  vivent  dans  des  cabanes  en  bois  faites  avec  des  palettes  et  ou  le  racisme  monte  en  flèche.";;;;1;1;;;;;"une  multitude  de  migrants";;;;0;0;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4095;4;1;;4;0;1;1;0;;;;;;;;;;;9;1;"Bon  à  savoir  !!!";224;"L'Italie";1;0;1;;;;;224;;;;;"L'Italie";;;;;1;;;;;6;;;;;"s'est  déplacée  en  Afrique...";;;;;111;;;;;"L'Italie";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4096;4;1;;4;0;4;1;2;;;2;"que  vont  ils  faire  de  tous  migrants?";224;"ils";1;1;"tous  migrants?";2;"[5, 7, 9]";0;;;;;;2;1;1;;;224;12;1;;;"ils";"Schengen";"les  migrants,";;;1;2;2;;;7;7;7;;;;;"pas  dissuader  les  migrants,  de  venir  en  Europe  que  vont  ils  faire  de  tous  migrants?  ils  vont  pouvoir  se  déplacer  partout  en  Europe  sans  contrôle  et  probablement  venir  gonfle  les  camps  illicites,  de  Paris  et  Calais  cela  ne  vas";;;223;3;3;;;"en  Europe";;"partout  en  Europe  les  camps  illicites,  de  Paris  et  Calais";;;0;0;0;;;0;0;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;2;;;;"que  vont  ils  faire  de  tous  migrants?";;;;224;;;;"ils";;;;1;;;;1;;;;"tous  migrants?";;;;2;;;
4097;4;1;;2;0;11;0;1;3;"L'article  fait  passer  les  Italiens  pour  des  fainéants,";;;4;"L'article";1;111;"les  Italiens";2;9;0;;;;;;1;2;;;;4;111;;;;"L'article";"Africains  les";;;;1;2;;;;2;1;;;;"fait  Africains  passer  les  Italiens  pour  des  fainéants,  et  les";"pour  des  travailleurs.";;;;111;0;;;;"les  Italiens";;;;;0;0;;;;0;0;;;;2;;;;111;;;;"les  Italiens";;;;2;;;;1;;;;"pour  des  travailleurs.";;;;0;;;;1;;;;3;;;;"L'article  fait  passer  les  Italiens  pour  des  fainéants,";;;;;;;;;;;;4;;;;"L'article";;;;1;;;;111;;;;"les  Italiens";;;;2;;;
4098;2;1;;4;2;4;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;111;;;;;"c'est  un  peu  ce  qui  se  produit";;;;;2;;;;;99;;;;;"ce  qui  se  produit";;;;;99;;;;;;;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4099;2;1;;4;2;1;0;0;;;;;;;;;;;7;0;;;;;;1;;;;;223;;;;;"on";;;;;2;;;;;2;;;;;"régularise  meme  pas  les  sans  papiers  qui  paient  des  impots";;;;;1;;;;;"en  france  les  sans  papiers";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4100;2;1;;4;0;7;1;1;2;"qu'ils  seront  bien  obligés  d'en  embaucher.Ils";;;225;"qu'ils";2;1;"d'en";2;9;0;;;;;;1;;;;;225;;;;;"Salvini,";;;;;1;;;;;2;;;;;"du  TRAVAIL  AU  NOIR  sornettes  de  Salvini,  l'Italie  a  tiré  grand  profit";;;;;1;;;;;"immigrés";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;"qu'ils  seront  bien  obligés  d'en  embaucher.Ils";;;;;;;;;;;;225;;;;"qu'ils";;;;2;;;;1;;;;"d'en";;;;2;;;
4101;2;1;;4;0;7;0;0;;;;;;;;;;;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4102;2;1;;4;1;7;1;0;;;;;;;;;;;7;0;;;;;;1;;;;;225;;;;;"""désocialisées"".L’Allemagne  leurs  abattoirs";;;;;2;;;;;4;;;;;"à  la  limite  de  l'esclavage...";;;;;3;;;;;"d'énormes  conséquences  pour  les  abattoirs  bretons,  et  normands";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4103;2;1;;4;1;7;0;1;2;"un  salaire  minimum  garanti  pour  toute  l'UE  devrait  être  envisagé";;;223;"l'UE";2;111;"un  salaire  minimum  garanti  pour  toute  l'UE";2;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;"un  salaire  minimum  garanti  pour  toute  l'UE  devrait  être  envisagé";;;;;;;;;;;;223;;;;"l'UE";;;;2;;;;111;;;;"un  salaire  minimum  garanti  pour  toute  l'UE";;;;2;;;
4105;2;1;;4;0;4;1;0;;;;;;;;;;;7;0;;;;;;1;;;;;225;;;;;"qui  s""entraide  entre  pays  Africain";;;;;2;;;;;5;;;;;"sacrifiés  des  soldats  et  la  France  n'a  plus  les  moyen  d'entretenir  les  français  donc  non  la  France  a  déjà";;;;;3;;;;;"les  français";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4106;2;1;;4;0;7;0;0;;;;;;;;;;;"[9, 12]";0;;;;;;1;;;;;12;;;;;"libéralisme,";;;;;2;;;;;1;;;;;"Ceci";;;;;1;;;;;"Ceci";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4107;2;1;;4;0;8;0;0;;;;;;;;;;;"[9, 12]";0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4108;2;1;;4;0;1;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;99;;;;;"on  nous  a  seriné  que  c'était  la  faute  au  réchauffement/dérèglement/bouleversement/chaos  climatique  ?On  nous  aurait  menti";;;;;2;;;;;2;;;;;"on  nous  a  seriné  ?On  nous  aurait  menti";;;;;3;;;;;"nous  nous";;;;;99;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4109;2;1;;4;0;1;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;213;;;;;"les  ecolos";;;;;2;;;;;1;;;;;"ne  disent  rien.";;;;;1;;;;;"les  tentes";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4110;2;1;;4;0;4;0;1;2;"La  question  de  l'accueil  et  du  financement  devra  revenir  à  qui  de  droit  les  Africains  eux  mêmes.";;;225;"les  Africains";2;1;"l'accueil  financement  de  la  solidarité";2;"[5, 7]";0;;;;;;1;;;;;1;;;;;"Les  Traore,  le  Tiers-Monde.  les  frères  Kouachi";;;;;1;;;;;4;;;;;"que  les  Français  s'interrogent  sur  l'opportunité  d'accueillir  frères  Kouachi  etc...  ont  fait  beaucoup  pour";;;;;3;;;;;"Français";;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;2;;;;"La  question  de  l'accueil  et  du  financement  devra  revenir  à  qui  de  droit  les  Africains  eux  mêmes.";;;;;;;;;;;;225;;;;"les  Africains";;;;2;;;;1;;;;"l'accueil  financement  de  la  solidarité";;;;2;;;
4111;2;1;;4;2;99;0;0;;;;;;;;;;;0;0;;;;;;1;;;;;1;;;;;"tiers-monde";;;;;2;;;;;2;;;;;"Il  n'y  l'URSS.  a  plus  de  tiers-monde  depuis  la  chute  de";;;;;3;;;;;;;;;;0;;;;;0;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4112;2;1;;4;0;4;0;1;3;".au  leu  de  donner  de  l'argent  pour  que  les  gens  fassent  plus  d'enfants  qui  alimente  les  multinationales  ne  vaudrait  t'il  pas  mieux  faire  des  plans  sur  la  contraception  dans  les  pays  où  la  natalité  est  exceptionnel";;;223;"régulation  de  la  population  mondiale  il  faudrait";2;111;"pays  où  la  natalité  est  exceptionnel";2;0;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;3;;;;".au  leu  de  donner  de  l'argent  pour  que  les  gens  fassent  plus  d'enfants  qui  alimente  les  multinationales  ne  vaudrait  t'il  pas  mieux  faire  des  plans  sur  la  contraception  dans  les  pays  où  la  natalité  est  exceptionnel";;;;;;;;;;;;223;;;;"régulation  de  la  population  mondiale  il  faudrait";;;;2;;;;111;;;;"pays  où  la  natalité  est  exceptionnel";;;;2;;;
4113;4;1;;4;0;1;0;0;;;;;;;;;;;99;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
