id;content;user_id;date;article_id;direct_parent_id;internal_id;outlet;outlet2;type;type2;length;words;no_thread;no_replies
5104;Es sind nicht nur Syrer die sich jetzt auf den Weg machen, sondern Flüchtlinge aus aller Herren Länder. So gibt es jede Menge Nord- u. Schwarzafrikaner, Iraker, Iraner und ca. 1 Mio (!) Afghanen im Land. Für diese Menschen war und ist die Türkei nur ein Transitland. Diese Personen haben sich in den Kopf gesetzt nach Europa zu gelangen und werden sich bestimmt nicht von irgendwelchen Grenzschützern oder Frontex-Leuten aufhalten lassen. ;user_156;2020-03-01 16:26:00;r16_article_7;r16_article_7;r16_comment_638;tagesschau;1;comment;2;439;71;107;
5105;Der ohnehin wackelige Flüchtlingspakt ist gescheitert. Wenn nicht schnellstmöglich eine Lösung in Syrien erfolgt, gibt es eine größere Katastrophe als wir uns das bisher vorstellen können. Erdogan spielt solange mit dem Feuer bis er sich verbrennt. Ich bin gespannt, wie lange sich Putin das Verhalten noch gefallen lässt. In diesem Konflikt wird es keine Gewinner geben & diesmal werden wir mit hinein gezogen . Assad opfert sein eigenes Volk für seinen Machterhalt. Erdogan baut auf Kosten der Flüchtlinge sein Territorium weiter aus & kann nebenbei noch die Kurden ausschalten. ... und Putin zündelt überall wo er kann ... Es braucht nur drei Egomanen um die Welt ins Chaos zu stürzen. Hatten wir schon mal ... ;user_197;2020-03-01 16:27:00;r16_article_7;r16_article_7;r16_comment_639;tagesschau;1;comment;2;714;115;108;
5106;Erdogan gehört weg.Er ist die zu Fleisch gewordene infantile Inkompetenz in Person.Glaubt Erdogan ernsthaft irgendjemand wird der Türkei zu Hilfe kommen wenn die Russen der Türkei den Krieg erklären.Dieser Typ hat sein Wort gegenüber den Russen gebrochen.Die nächste türkische Regierung muss sich mit Assad an einen Tisch setzen und sich mit Ihm vertragen im Sinne der Flüchtlinge.Ansonsten sehe ich schwarz für die Türkei. ;user_198;2020-03-01 16:27:00;r16_article_7;r16_article_7;r16_comment_640;tagesschau;1;comment;2;424;63;109;
5107;Erdogan ist kein Kleinkind oder rebellierender Jugendlicher, Herr Röttgen. Wenn Erdogan spielen will, sollten wir einfach nicht mitspielen. Grenzen schützen, Griechenland und Bulgarien unterstützen, wo es geht, Zahlungen an die Türkei einstellen. Nur noch mit Syrien und Russland reden, wie die Flüchtlinge geschützt und versorgt werden können, Garantien und Hilfen für Rückkehrer fixieren. ;user_199;2020-03-01 16:27:00;r16_article_7;r16_article_7;r16_comment_641;tagesschau;1;comment;2;391;53;110;
5108;"... Kriegstreiber. Und Putin freut sich. Solange er in Syrien Assad unterstützt und Flüchtlingswellen auslöst, kommt er seinem Ziel, Destabilisierung des Westens immer näher. Und Erdogan, ""der Dumpfe"" spielt ihm ahnungslos in die Hände. ";user_200;2020-03-01 16:28:00;r16_article_7;r16_article_7;r16_comment_642;tagesschau;1;comment;2;237;34;111;
5109;Die Türkei ist unter Erdogan selbst zu einem Terrorstaat verkommen.Siehe die Niederschlagung der Gezi Proteste.Die türkische Armee hat nichts aber auch gar nichts auf syrischen Staatsgebiet verloren. ;user_198;2020-03-01 16:29:00;r16_article_7;r16_article_7;r16_comment_643;tagesschau;1;comment;2;200;27;112;
5110;Sie haben eine reichlich verworrene Vorstellung davon, was internationales Recht und was Verträge betrifft. Das kommt auch zusätzlich in Ihrem vollkommen daneben liegenden Vergleich mit der DDR zum Ausdruck. Und seit wann interessiert es Erdogan, was seine türkischen Wähler hinsichtlich der Aufnahme von Flüchtlingen halten? Er beherbergt die Flüchtlinge ja nicht nur aus purer Nächstenliebe. Vielleicht wird ihm ja auch langsam das Geld knapp für seinen Krieg in Idlib. ;user_176;2020-03-01 16:30:00;r16_article_7;r16_article_7;r16_comment_644;tagesschau;1;comment;2;472;69;113;
5111;Das ist nun wirklich naiv. Hatte die EU bereits Unterstützung für die schnellere Abwicklung der Asylsuchenden versprochen (und nicht wirklich eingehalten). Hatte man bereits vor einem Jahr die massive Aufstockung der Frontex-Mannschaft an den europäischen Außengrenzen beschlossen und noch nicht realisiert, nun die tolle Unterstützung aus Brüssel: 400 zusätzliche Frontex-Mitarbeiter. Wow!!! Gegen 30.000 Migranten und sicher noch mehr. Die europäische Migranten-Politik ist gescheitert, die von Frau Merkel schon länger. Das hat fatale Folgen. Solche Vereinbarungen zu treffen, mit einem Erdogan, der Glauben machen will, er wäre die Lösung des Migranten-Problems. Einfach lachhaft. Die passive Haltung der EU und Deutschlands in Syrien (und auch in Libyen) wird uns teuer zu stehen kommen. Und wer glaubt, mit frommen Reden Politik gegen Putin, Erdogan, Trump &Co machen zu können.... ich glaubs nicht ;user_201;2020-03-01 16:31:00;r16_article_7;r16_article_7;r16_comment_645;tagesschau;1;comment;2;908;129;114;
5112;"Erdogan fordert an anderer Stelle ein Recht auf ""seine"" Auseinandersetzung mit Syrien so wie bestimmte Menschen ein Recht auf eine Schulhofschlägerei sehen. Ich bin irritiert: Die ARD berichtet, Assad treibe Syrer an die türkische Grenze, und Erdogan wolle weitere Flüchtlinge vermeiden. Nach meinen Informationen ist Assad in Syrien, um dort Kurden zu töten. Und ist verärgert, dass Assad das auf seinem Boden nicht zulässt. ";user_202;2020-03-01 16:31:00;r16_article_7;r16_article_7;r16_comment_646;tagesschau;1;comment;2;426;64;115;
5113;Mal schauen ob Sie noch weiteren Unsinn in die Welt setzen können wenn die Russen fertig sind mit der Türkei. ;user_198;2020-03-01 16:32:00;r16_article_7;r16_article_7;r16_comment_647;tagesschau;1;comment;2;110;20;116;
5114;"""Unsere oberste Priorität ist, dass Griechenland und Bulgarien unsere volle Unterstützung haben"", twitterte von der Leyen. Die Priorität des Friedensnobelpreisträgers EU sollten eigentlich Schutz und Würde der Menschen auf der Flucht sein, erst recht mit einer Kommissionspräsidentin, deren Partei (noch) ein C im Namen trägt. ";user_41;2020-03-01 16:33:00;r16_article_7;r16_article_7;r16_comment_648;tagesschau;1;comment;2;327;45;117;
5115;"""Dann ist aber doch klar, dass die EU ab sofort kein Geld mehr nach Istanbul überweist, oder?"" ... ich find es immer wieder erstaunlich wie konsequent hier immer wieder die selben einfachen Lösungen eingefordert werden. ... Glauben Sie und die Anderen, daß dies - so wie Sie es fordern - in irgendeiner Weise eine Lösung bietet? ... Um richtig verstanden zu werden: ... Ich sage damit nicht, daß darüber nicht auch mit der Türkei zu sprechen wäre! Einfach wortlos und einfach so Streichen würde aber keinen Ansatz für eine Lösung bieten. ";user_194;2020-03-01 16:33:00;r16_article_7;r16_article_7;r16_comment_649;tagesschau;1;comment;2;538;91;118;
5116;"""Die Türkei steht ziemlich alleine im Kampf gegen einem syrischen Regime und Russland und bemühte sich lange um eine politische Lösung."" Die Türkei hat keine politische Lösung gesucht, sondern den Aufstand von Anfang an mit Geld, Waffen und Rückzugsraum unterstützt. Dass die Türkei alleine steht ist jetzt Folge ihrer Besatzungspolitik, welche im Nachbarland einen Unterschlupf für Terroristen aller Couleur etablieren will. Also genau das, weswegen man die Talibanregierung vor über 18 Jahren weggebombt hat. Würde die Türkei über die UN gehen hätte man vielleicht schon lange ein Habitat für ""Unerwünschte"" (ähnlich Gazastreifen), in dem alle ""Rebellen"", bitte ohne Waffen, die Suppe, die sich selbst mit ihrem törichten Aufstand eingebrockt haben, auslöffeln könnten. Die Grenze zur Türkei wird von Syrien überwacht, die Zone selbst sollte unter UN-Verwaltung stehen, die dort auch das Gewaltmonopol hat. Denn mal ehrlich: niemand will diese Islamisten doch in seinem Land haben. ";user_203;2020-03-01 16:33:00;r16_article_7;r16_article_7;r16_comment_650;tagesschau;1;comment;2;984;145;119;
5117;[] Sanktionen gegen die Türkei [] Aber SOFORT [] Die EU sollte mit Sanktionen gegen die Türkei reagieren: - EU Zahlungen an die Türkei einfrieren [] Nicht einfrieren. NEIN, was eingefroren war kann auch wieder auftauen. Sämtliche EU-Gelder stoppen. Wenn der Despot aus Ankara weg ist kann man evtl. wieder neu verhandeln. Aber solange islamistische Terrorgruppen, erst der IS-jetzt verschiedene IS-Nachfolger, von Erdowahn weiter unterstützt werden ist ein Abbruch sämtlicher Wirtschaftsbeziehungen das einzig richtige. ;user_204;2020-03-01 16:34:00;r16_article_7;r16_article_7;r16_comment_651;tagesschau;1;comment;2;524;74;120;
5118;Röttgen meint ein Hilferuf vernommen zu haben. Da schick der Erdogan die Opposition ins Gefängnis und foltert sie, schlachtet die Kurden im eigenen Land ab, überfällt das Nachbarland, erpresst seit Jahren die EU und der Kanditat hat Verständnis? Erdogan versteht nur Härte, leider hat er sie weder von Merkel oder der EU/ NATO erfahren. Keinen Euro, keine Waffenlieferung, raus aus der NATO, besser gleich ganz auflösen, Wirtschatsbeukott, das versteht er. Röttgen würde den Schlingerkurs von Merkel weiterführen er disqualifiziert sich selbst. ;user_205;2020-03-01 16:34:00;r16_article_7;r16_article_7;r16_comment_652;tagesschau;1;comment;2;545;81;121;
5119;doch erstaunlich, daß die EU Griechenland Verstärkung schickt, oder? Ich habe jedenfalls nicht damit gerechnet, daß dieser Debattierklub vergleichsweise schnell eine Entscheidung getroffen hat. Ein Debattierklub, der sich seit Jahrzehnten nur dadurch auszeichnet, daß er alles mit Geld regeln will und sich wundert, daß ihn niemand ernst nimmt und ein ideales Opfer für Erpressung ist. Erpressung setzt nicht nur einen Erpresser voraus, sondern auch, daß man sich erpressbar gemacht hat! Der mangelnde Mut bzw. die Feigheit sogenannte moralische Grenzen zu verletzen, sind ein Teil davon. ;user_7;2020-03-01 16:38:00;r16_article_7;r16_article_7;r16_comment_653;tagesschau;1;comment;2;589;85;122;
5120;so perfide die Fakten verdrehen ,geht gar net .Ein Erdogan Anhäner bei der Arbeit ? So einseitig ,pro Erdogan,ist die Welt nicht. Röttgen Aussagen sind auch nicht richtig ,Erpressung bleibt Erpressung populistisch Aussagen helfen nicht es zu vertuschen . Erdogan hat sich mit seiner Unterstützung für IS und deren Helfer zu weit von der EU entfernt und seinen Angriffskrieg war auch nicht billig ,ergo Merkel muss soll zahlen .Nein Danke ;user_57;2020-03-01 16:39:00;r16_article_7;r16_article_7;r16_comment_654;tagesschau;1;comment;2;438;70;123;
5121;[] Früher hat man die DDR kritisiert [] 1. Was wollen Sie denn über die DDR wissen? Waren Sie damals überhaupt mal dort? Kennen Sie Leute die in den neuen Bundesländern wohnen oder gewohnt haben? Wohl kaum. Nur ist ein Vergleich DDR und Türkei ist garnicht so falsch: Die DDR war ein Unrechtsstaat. Die Türkei IST einer. ;user_204;2020-03-01 16:39:00;r16_article_7;r16_article_7;r16_comment_655;tagesschau;1;comment;2;323;57;124;
5122;"""Nebenbei: Wer bzw. was genau soll da verstärkt werden? Und was genau soll konkret die Aufgabe der dazu Verpflichteten sein?"" ... offen gesagt! ... Ich emfinde die von Ihnen gestellten Fragen für genauso relevant und wichtig! Leider aber, werden diese Fragen durch unserer Politiker wohl wieder im Sinne des lauten Teils unserer Gesellschaft beantwortet werden. Auch wenn es im eigentlichen Sinne zum totschämen ist! ";user_194;2020-03-01 16:40:00;r16_article_7;r16_article_7;r16_comment_656;tagesschau;1;comment;2;423;64;125;
5123;Es galt einen Angriff der Türkei auf seinen Nachbarn zu verhindern. Den Willen, das zu verhindern, habe ich nicht wirklich sehen können. Herr Stoltenberg will als NATO Partner die Türkei in ihrem Angriffskrieg unterstützen. Das klingt nach einer Ausweitung des Kriegs, nicht nach Deeskalation. Das an solchen Orten kein Platz für Menschen zum Leben ist, sollte klar sein. Wo dürfen die Menschen also hin? Schauen wir wieder beim Sterben zu, das wir nicht verhindert haben? ;user_206;2020-03-01 16:48:00;r16_article_7;r16_article_7;r16_comment_657;tagesschau;1;comment;2;473;75;126;
5124;Nach dem nun der Russe diese Zonen bombardiert und gezielt Menschen umbringt, sind 500.000 Menschen auf dem Weg an die türkische Grenze. Welchen Russen genau meinen Sie? Das türkische Militär hat absolut nichts in Syrien verloren, oder wurden sie von der UNO oder der syrischen Regierung eingeladen? Als Nicht-Islamist in der Region würde ich übrigens auch vor dem türkischen Militär und seinen Terrorgehilfen flüchten. ;user_207;2020-03-01 16:49:00;r16_article_7;r16_article_7;r16_comment_658;tagesschau;1;comment;2;420;64;127;
5125;Ein Grund für die vielen Flüchtlinge sind die Flächenbombardements der Russen. Diese perfide Art der Kriegsführung richtet sich vor allem gegen die Zivilbevölkerung. Es ist kein Zufall, dass gerade Krankenhäuser und Schulen bevorzugt ins Visier genommen werden. Assad hat bereits 10 Mio seiner Landsleute aus Syrien vertrieben. Das gleiche droht jetzt den 3 Mio Zivilisten in Idlib. Der Diktator will diese Menschen los werden, das ist ganz offensichtlich. Dadurch verändert sich auch die Demografie im Lande. Die Sunniten werden vertieben und die Schiiten (wie Assad) sind auf einmal keine Minderheit mehr. Und die Russen setzen dabei auf ihre menschenverachtende Militär-Strategie, die sie auch in Tschetschenien angewandt haben. Damals wurde die Millionen-Stadt Grosny einfach plattgebombt. Hunderttausende starben. Die gleichgeschalteten russischen Medien feierten die Vorgehensweise. Genauso wie jetzt in Syrien. Aber wo bleibt der Westen? ;user_156;2020-03-01 16:53:00;r16_article_7;r16_article_7;r16_comment_659;tagesschau;1;comment;2;945;133;128;
5126;Nach meiner Kenntnis sind das Einreisende in das jeweilige Zielland und haben deshalb vorher die entsprechenden Einreisebestimmungen zu beachten. Nach der GFK endet die Flucht im ersten sicheren Land, das unmittelbar erreicht wird. Das ist in diesem Fall die Türkei. Es handelt sich also nicht um Flüchtlinge im Sinne der GFK. ;user_37;2020-03-01 16:55:00;r16_article_7;r16_article_7;r16_comment_660;tagesschau;1;comment;2;327;51;129;
5127;Röttgen warnt mit Härte zu reagieren. Was empfiehlt er, den Türken europäisch Beistand bei ihren völkerrechtswidrigen Invasion zu geben? Weil er sich mit den Russen verrechnet hat? Wie kann ein hochbezahlten Politiker ein solches Amt innehaben? ;user_205;2020-03-01 16:55:00;r16_article_7;r16_article_7;r16_comment_661;tagesschau;1;comment;2;245;36;130;
5128;marschiert voelkerrechtwidrig in Syrien ein, will die NATO zur Unterstuetzung und erpresst die EU mit hilflosen Fluechtlingen. Nichts von dem ist akzeptabel. Am wenigstebn die Sache, dass Erdogan syrische Fluechtlinge benutzt , die auch wegen der Militaerintervention der Tuerkei um die Befriedung der eigenen Heimat fuerchten muessen. Einfach widerlich. Hoffentlich lernt die EU und gibt diesmal dem Diktator nicht nach. ;user_11;2020-03-01 16:57:00;r16_article_7;r16_article_7;r16_comment_662;tagesschau;1;comment;2;422;60;131;
5129;Von Idlib bis an die griechische Grenze sind es 1600km-vorgestern hatte Erdogan angekündigt, die Flüchtlinge aus Idlib in die Türkei einreisen zu lassen und auf dem Weg in die EU nicht aufzuhalten-seit gestern sind schon zehntausende an der Grenze angekommen-wie bitte soll da gehen? ;user_208;2020-03-01 16:59:00;r16_article_7;r16_article_7;r16_comment_663;tagesschau;1;comment;2;284;44;132;
5130;Mir wird übel, wenn ich hier die Kommentare lese. Es dreht sich hier um Menschen, die ihre Heimat wegen Krieg verlassen mussten und, mit nicht geeigneter Kleidung, buchstäblich bis zum Hals im eiskalten Wasser stehen. Der überwiegende Teil der Foristen bisher sollte sich was schämen. Frontex, Erdogan, Sanktionen, blabla. Alles nebensächlich vor dem Hintergrund dieses Leids. Jetzt muss erstmal geholfen werden! ;user_209;2020-03-01 17:00:00;r16_article_7;r16_article_7;r16_comment_664;tagesschau;1;comment;2;413;61;134;
5131;Warum hat Erdogan dann diesen Pakt unterschrieben? Das sage ich Ihnen gern. Weil er dringend Geld braucht und ihm das Wasser bis zum Hals steht. Wo ist denn die prosperierende türkische Wirtschaft, die Sie hier immer propagieren? Die Flüchtlinge sind für Erdogan nur ein Vehikel zur Geldbeschaffung, auch für seinen teuren Angriffskrieg in Syrien. ;user_37;2020-03-01 17:00:00;r16_article_7;r16_article_7;r16_comment_665;tagesschau;1;comment;2;348;54;135;
